year,title,authors,venue,doi,arxiv_id,category,scope_status,abstract,oa_url,id,cited_by_count,pdf,download_status,analysis_status
2025,Knowledge Graph-Enhanced Robust Cognitive Semantic Communication Against Semantic Impairment,Wei Wu; Tianle Yao; Fuhui Zhou; Zhijin Qin; Han Hu; Quan Wu,IEEE Transactions on Communications,10.1109/tcomm.2025.3649647,,鲁棒性、安全与语义噪声,核心算法/系统,"Semantic communication has shown exceptional per- formance in various tasks, such as image classiﬁcation, owing to the advancements in deep learning technologies. However, due to the openness of wireless channels and the vulnerability of neural networks, semantic communication faces signiﬁcant challenges from semantic impairment in the physical channel. In this paper, semantic impairment refers to the minor pertur- bations that cause discrepancies between the received features and the expected ones, which can lead to errors in image classiﬁcation. We design four constraints from the perspectives of semantic level, concealment level and efﬁciency level to simu- late potential malicious semantic impairment. These constraints are employed to generate adversarial perturbations speciﬁcally targeting semantic communication systems, ensuring that the perturbations can more effectively disrupt the normal function of the systems. Moreover, we innovatively propose knowledge graph enhanced anti-impairment cognitive semantic communica- tion, which combines knowledge graph and adversarial training to boost robustness against semantic impairment. Speciﬁcally, we leverage the shared knowledge graph to transmit triplet information from the transmitter to the receiver in the form of indices and introduce the triplet information as additional information into the decoder to facilitate the decoding process. Received 18 May 2025; revised 1 September 2025 and 18 November 2025; accepted 18 December 2025. Date of publication 30 December 2025; date of current version 5 February 2026. This work was sup- ported in part by the National Natural Science Foundation of China under Grants 62271267 and 62471254; in part by the Open Research Fund of the National Mobile Communications Research Laboratory, South- east University under Grant 2024D16; in part by the Open Fund of the Anhui Province Key Laboratory of Cyberspace Security Situation Aware- ness and Evaluation under Grant CSSAE-2023-008 and in part by the Jiangsu Provincial Major Science and Technology Special Fund under Grant BG2024002. The associate editor coordinating the review of this article and approving it for publication was H. Du. (Corresponding author: Fuhui Zhou.) Wei Wu is with the College of Communication and Information Engineer- ing, Nanjing University of Posts and Telecommunications, Nanjing 210003, China, also with the National Mobile Communications Research Laboratory, Southeast University, Nanjing 210096, China, and also with Anhui Province Key Laboratory of Cyberspace Security Situation Awareness and Evaluation, Hefei 230037, China (e-mail: weiwu@njupt.edu.cn). Tianle Yao and Han Hu are with the College of Communication and Information Engineering, Nanjing University of Posts and Telecom- munications, Nanjing 210003, China (e-mail: 1023010436@njupt.edu.cn; hanhu@njupt.edu.cn). Fuhui Zhou and Qihui Wu are with the College of Artiﬁcial Intelligence, Nanjing University of Aeronautics and Astronautics, Nanjing 210000, China (e-mail: zhoufuhui@ieee.org; wuqihui2014@sina.com). Zhijin Qin is with the Department of Electronic Engineering, Tsinghua University, Beijing 100084, China, also with the State Key Laboratory of Space Network and Communications, Beijing 100084, China, and also with Beijing National Research Center for Information Science and Technology, Beijing 100084, China (e-mail: qinzhijin@tsinghua.edu.cn). Digital Object Identiﬁer 10.1109/TCOMM.2025.3649647 Simulation results show that our proposed knowledge graph enhanced cognitive semantic communication system achieves higher classiﬁcation accuracy and robustness in environments with low signal-to-noise ratio and semantic impairment, com- pared to existing Better Portable Graphics (BPG) and Joint Source-Channel Coding(JSCC) schemes.",,https://openalex.org/W7117530080,0,papers/Knowledge_Graph-Enhanced_Robust_Cognitive_Semantic_Communication_Against_Semantic_Impairment.pdf,downloaded,fulltext_extracted
2025,Large AI Model-Enabled Generative Semantic Communications for Image Transmission,Qiyu Ma; Wanli Ni; Zhijin Qin,"IEEE GLOBECOM, 2025",10.1109/GLOBECOM59602.2025.11432458,2509.21394,图像、视频与沉浸媒体,核心算法/系统,"The rapid development of generative artificial intel- ligence (AI) has introduced significant opportunities for enhanc- ing the efficiency and accuracy of image transmission within semantic communication systems. Despite these advancements, existing methodologies often neglect the difference in importance of different regions of the image, potentially compromising the reconstruction quality of visually critical content. To address this issue, we introduce an innovative generative semantic communication system that refines semantic granularity by segmenting images into key and non-key regions. Key regions, which contain essential visual information, are processed using an image oriented semantic encoder, while non-key regions are efficiently compressed through an image-to-text modeling approach. Additionally, to mitigate the substantial storage and computational demands posed by large AI models, the proposed system employs a lightweight deployment strategy incorporat- ing model quantization and low-rank adaptation fine-tuning techniques, significantly boosting resource utilization without sacrificing performance. Simulation results demonstrate that the proposed system outperforms traditional methods in terms of both semantic fidelity and visual quality, thereby affirming its effectiveness for image transmission tasks.",https://arxiv.org/pdf/2509.21394,arxiv:2509.21394,0,papers/Large_AI_Model-Enabled_Generative_Semantic_Communications_for_Image_Transmission.pdf,downloaded,fulltext_extracted
2025,Large Model Empowered Streaming Speech Semantic Communications,Zhenzi Weng; Zhijin Qin; Geoffrey Ye Li,IEEE Wireless Communications Letters,10.1109/lwc.2025.3584710,2501.05859,文本、语音与大模型,核心算法/系统,"In this paper, we introduce a large model- empowered streaming semantic communication system for speech transmission across various languages, named LSSC-ST. Specifi- cally, we devise an edge-device collaborative semantic communi- cation architecture by offloading the intricate semantic extraction and channel coding modules to edge servers, thereby reducing the computational burden on local devices. To support multilingual speech transmission, pre-trained large speech models are utilized to learn unified semantic features from speech in different languages, breaking the constraint of a single input language and enhancing the practicality of the LSSC-ST. Moreover, the input speech is sequentially streamed into the developed system as short speech segments, which enables low transmission latency without degrading the quality of the produced speech. A novel dynamic speech segmentation algorithm is proposed to further reduce the transmission latency by adaptively adjusting the duration of speech segments. According to simulation results, the LSSC- ST provides more accurate speech transmission and achieves a streaming manner with lower latency compared to the existing non-streaming semantic communication systems.",,https://openalex.org/W4411867077,1,papers/Large_Model_Empowered_Streaming_Speech_Semantic_Communications.pdf,downloaded,fulltext_extracted
2025,Large Speech Model Enabled Semantic Communication,"Yun Tian; Zhijin Qin; Guonian Lv; Ye Jin; Kaibin Huang; Han, Zhu",arXiv (Cornell University),10.48550/arxiv.2512.04711,2512.04711,文本、语音与大模型,核心算法/系统,"Existing speech semantic communication systems mainly based on Joint Source-Channel Coding (JSCC) archi- tectures have demonstrated impressive performance, but their effectiveness remains limited by model structures specifically de- signed for particular tasks and datasets. Recent advances indicate that generative large models pre-trained on massive datasets, can achieve outstanding performance arexhibit exceptional per- formance across diverse downstream tasks with minimal fine- tuning. To exploit the rich semantic knowledge embedded in large models and enable adaptive transmission over lossy channels, we propose a Large Speech Model enabled Semantic Commu- nication (LargeSC) system. Simultaneously achieving adaptive compression and robust transmission over lossy channels remains challenging, requiring trade-offs among compression efficiency, speech quality, and latency. In this work, we employ the Mimi as a speech codec, converting speech into discrete tokens compatible with existing network architectures. We propose an adaptive controller module that enables adaptive transmission and in- band Unequal Error Protection (UEP), dynamically adjusting to both speech content and packet loss probability under band- width constraints. Additionally, we employ Low-Rank Adaptation (LoRA) to finetune the Moshi foundation model for generative recovery of lost speech tokens. Simulation results show that the proposed system supports bandwidths ranging from 550 bps to 2.06 kbps, outperforms conventional baselines in speech quality under high packet loss rates and achieves an end-to-end latency of approximately 460 ms, thereby demonstrating its potential for real-time deployment.",https://arxiv.org/pdf/2512.04711,https://openalex.org/W4417086965,0,papers/Large_Speech_Model_Enabled_Semantic_Communication.pdf,downloaded,fulltext_extracted
2025,Multi-Task Semantic Communications via Large Models,Wanli Ni; Zhijin Qin; Haofeng Sun; Xiaoming Tao; Zhu Han,"IEEE Communications Standards Magazine, 2025",10.1109/MCOMSTD.2025.3605634,2503.22064,多模态、多任务与多用户,核心算法/系统,"Artificial intelligence (AI) promises to revolutionize the design, optimization and management of next-generation communication systems. In this article, we explore the integra- tion of large AI models (LAMs) into semantic communications (SemCom) by leveraging their multi-modal data processing and generation capabilities. Although LAMs bring unprecedented abilities to extract semantics from raw data, this integration entails multifaceted challenges including high resource demands, model complexity, and the need for adaptability across diverse modalities and tasks. To overcome these challenges, we propose a LAM-based multi-task SemCom (MTSC) architecture, which includes an adaptive model compression strategy and a federated split fine-tuning approach to facilitate the efficient deployment of LAM-based semantic models in resource-limited networks. Furthermore, a retrieval-augmented generation scheme is imple- mented to synthesize the most recent local and global knowledge bases to enhance the accuracy of semantic extraction and content generation, thereby improving the inference performance. Fi- nally, simulation results demonstrate the efficacy of the proposed LAM-based MTSC architecture, highlighting the performance enhancements across various downstream tasks under varying channel conditions.",https://arxiv.org/pdf/2503.22064,https://openalex.org/W4416421050,0,papers/Multi-Task_Semantic_Communications_via_Large_Models.pdf,downloaded,fulltext_extracted
2025,On the Role of Semantic Communication in Non-Terrestrial Networks,Zijing Wang; Zhenzi Weng; Xiaoming Tao; Zhijin Qin,IEEE Communications Magazine,10.1109/mcom.002.2400595,,语义网络、资源分配与边缘智能,系统与网络层,"The non-terrestrial network (NTN) is a key technology that will enable global coverage and seamless connectivity, while the limited available bandwidth and unstable channel conditions hinder the development of NTNs. Semantic communication focuses on the successful transmission of significant information rather than all bits of data, which offers a potential solution to break through the performance bottleneck in NTNs. In order to achieve efficient and reliable transmission, this article explores the role of semantic communication in NTNs and proposes a semantic communication- empowered NTN framework. The key components in the proposed framework are explained in detail, from data generation to transmission. Illustrative use cases and initial numerical results are demonstrated to show that semantic communication could be an enabler in enhancing efficiency and robustness in NTN-assisted Internet of Things and emergency communication scenarios. Challenges and future directions are also discussed to provide an insightful outlook on the implementation of semantic communication in NTNs.",,https://openalex.org/W4410950134,2,papers/On_the_Role_of_Semantic_Communication_in_Non-Terrestrial_Networks.pdf,downloaded,fulltext_extracted
2025,Partial Sampling-Based Semantic Communications,Kaiwen Yu; Qi He; Gang Wu; Zhijin Qin,IEEE Transactions on Communications,10.1109/tcomm.2025.3579701,,图像、视频与沉浸媒体,核心算法/系统,"Semantic communications have the potential to improve transmission efﬁciency and support intelligent tasks. However, the commonly used global sampling-based pattern ignores the fact that the data processing ability of edge trans- mitters is strictly limited and only a small part of information is available for a single sample in some scenarios. This paper proposes a novel partial sampling-based semantic communication (PSSC) framework where an edge transmitter is guided by feedback from the receiver to locate and collect only part of content relevant to the target task. Taking the vision-based task as an example, the transmitter selectively samples a small patch of a large-size image until the intelligent task is successfully executed at the receiver. The selection of sampling location is modeled as a partially observable Markov decision process problem and an intelligent approach based on reinforcement learning is proposed to solve the problem. In addition, a recurrent neural network-based receiver is designed to fuse information received over multiple transmission rounds. Besides, we prove that the feedback does not increase the semantic channel capacity. Simulation results demonstrate that the proposed framework can locate the informative areas accurately and achieve competitive performance compared to the existing global sampling-based methods.",,https://openalex.org/W4411270261,3,papers/Partial_Sampling-Based_Semantic_Communications.pdf,downloaded,fulltext_extracted
2025,Progressive Learned Image Transmission for Semantic Communication Using Hierarchical VAE,Guangyi Zhang; Hanlei Li; Yunlong Cai; Qiyu Hu; Guanding Yu; Zhijin Qin,IEEE Transactions on Cognitive Communications and Networking,10.1109/tccn.2025.3546935,,图像、视频与沉浸媒体,核心算法/系统,"We present a novel framework called progressive learned image transmission (PLIT) that utilizes a hierarchical variational autoencoder (VAE) to catalyze semantic communica- tion. PLIT employs autoregressive generation through bottom-up and top-down paths to create several feature representa- tions of the transmitted image, effectively capturing contextual information. In this paper, we investigate the progressive trans- mission of these representations, particularly in the context of successive reﬁnement. In this scenario, the representations are sent to the receiver in phases, with representations in later phases serving to enhance the image quality. Diverging from previous works, our proposed PLIT offers improved ﬂexibility as it is able to dynamically determine the transmission rate. Speciﬁcally, PLIT can transform each representation into different numbers of channel symbols, guided by the hierarchical VAE’s learned priors that indicate the entropy of each representation. In addition, we devise a rate attention mechanism to help adjust the encoding strategy to realize different transmission rates. Furthermore, we introduce a spatial grouping strategy to reduce communication overhead for rate matching without compromis- ing image ﬁdelity. Extensive experiments show that our proposed approach outperforms existing baseline methods in terms of rate-distortion performance and maintains robust performance against channel noise.",,https://openalex.org/W4408017160,9,papers/Progressive_Learned_Image_Transmission_for_Semantic_Communication_Using_Hierarchical_VAE.pdf,downloaded,fulltext_extracted
2025,Robust Semantic Communications for Speech Transmission,Zhenzi Weng; Zhijin Qin; Geoffrey Ye Li,,10.1109/icassp49660.2025.10889160,2403.05187,鲁棒性、安全与语义噪声,核心算法/系统,"In this paper, we propose a robust semantic com- munication system for speech transmission, named Ross-S2T, by delivering the essential semantic information. Specifically, we consider the speech-to-text translation (S2TT) as the transmission goal. First, a new deep semantic encoder is developed to convert speech in the source language to textual features associated with the target language, facilitating the end-to-end semantic exchange to perform the S2TT task and reducing the transmission data without performance degradation. To mitigate semantic impairments inherent in the corrupted speech, a novel generative adversarial network (GAN)-enabled deep semantic compensator is established to estimate the lost semantic information within the speech and extract deep semantic features simultaneously, which enables robust semantic transmission for corrupted speech. Furthermore, a semantic probe-aided compensator is devised to enhance the semantic fidelity of recovered semantic features and improve the understandability of the target text. According to simulation results, the proposed Ross-S2T exhibits superior S2TT performance compared to conventional approaches and high robustness against semantic impairments.",,https://openalex.org/W4408351882,5,papers/Robust_Semantic_Communications_for_Speech_Transmission.pdf,downloaded,fulltext_extracted
2025,Secure Transmission in Wireless Semantic Communications With Adversarial Training,Jiting Shi; Qianyun Zhang; Weihao Zeng; Shufeng Li; Zhijin Qin,IEEE Communications Letters,10.1109/lcomm.2025.3526601,,鲁棒性、安全与语义噪声,核心算法/系统,"The burgeoning technology of deep learning-based semantic communications has significantly enhanced the effi- ciency and reliability of wireless communication systems by facilitating the transmission of semantic features. However, secu- rity threats, notably the interception of sensitive data, remain a significant challenge for secure communications. To safeguard the confidentiality of transmitted semantics and effectively coun- teract eavesdropping threats, this letter proposes a secure deep learning-based semantic communication system, SecureDSC. It comprises semantic encoder/decoder, channel encoder/decoder, and encryption/decryption modules with a key processing net- work. By incorporating a symmetric encryption module and an attacker-oriented adversarial network, SecureDSC guarantees the secure transmission between legitimate users in the semantic communications. Besides, experiments are conducted to evaluate the effectiveness and feasibility of the proposed scheme.",,https://openalex.org/W4406138071,11,papers/Secure_Transmission_in_Wireless_Semantic_Communications_With_Adversarial_Training.pdf,downloaded,fulltext_extracted
2025,Semantic Communication Based on Large Language Model for Underwater Image Transmission,Weilong Chen; Wenxuan Xu; Haoran Chen; Xinran Zhang; Zhijin Qin; Yanru Zhang; Zhu Han,IEEE Transactions on Mobile Computing,10.1109/tmc.2025.3607717,2408.12616,文本、语音与大模型,核心算法/系统,"Underwater communication is essential for envi- ronmental monitoring, marine biology research, and underwa- ter exploration. Traditional underwater communication faces limitations like low bandwidth, high latency, and susceptibility to noise, while semantic communication (SC) offers a promis- ing solution by focusing on the exchange of semantics rather than symbols or bits. However, SC encounters challenges in underwater environments, including semantic information mis- match and difficulties in accurately identifying and transmitting critical information that aligns with the diverse requirements of underwater applications. To address these challenges, we propose a novel Semantic Communication (SC) framework based on Large Language Models (LLMs). Our framework leverages visual LLMs to perform semantic compression and prioritization of underwater image data according to the query from users. By identifying and encoding key semantic elements within the images, the system selectively transmits high-priority information while applying higher compression rates to less critical regions. On the receiver side, an LLM-based recovery mechanism, along with Global Vision ControlNet and Key Region ControlNet networks, aids in reconstructing the images, thereby enhancing communication efficiency and robustness. Our framework re- duces the overall data size to 0.8% of the original. Experimental results demonstrate that our method significantly outperforms existing approaches, ensuring high-quality, semantically accurate image reconstruction.",,https://openalex.org/W4414165894,5,papers/Semantic_Communication_Based_on_Large_Language_Model_for_Underwater_Image_Transmission.pdf,downloaded,fulltext_extracted
2025,Semantic-Driven AI Agent Communications: Challenges and Solutions,Kaiwen Yu; Mengying Sun; Zhijin Qin; Xiaodong Xu; Ping Yang; Yue Xiao; Gang Wu,arXiv (Cornell University),10.48550/arxiv.2510.00381,2510.00381,语义网络、资源分配与边缘智能,核心算法/系统,"With the rapid growth of intelligent services, com- munication targets are shifting from humans to artificial intelli- gent (AI) agents, which require new paradigms to enable real- time perception, decision-making, and collaboration. Semantic communication, which conveys task-relevant meaning rather than raw data, offers a promising solution. However, its practical deployment remains constrained by dynamic environments and limited resources. To address these issues, this article proposes a semantic-driven AI agent communication framework and devel- ops three enabling techniques. First, semantic adaptation trans- mission applies fine-tuning with real or generative samples to efficiently adapt models to varying environments. Second, seman- tic lightweight transmission incorporates pruning, quantization, and perception-aware sampling to reduce model complexity and alleviate computational burden on edge agents. Third, semantic self-evolution control employs distributed hierarchical decision- making to optimize multi-dimensional resources, enabling robust multi-agent collaboration in dynamic environments. Simulation results show that the proposed solutions achieve faster conver- gence and stronger robustness, while the proposed distributed hierarchical optimization method significantly outperforms con- ventional decision-making schemes, highlighting its potential for AI agent communication networks.",https://arxiv.org/pdf/2510.00381,https://openalex.org/W4414806775,0,papers/Semantic-Driven_AI_Agent_Communications_Challenges_and_Solutions.pdf,downloaded,fulltext_extracted
2025,Semantic-Enabled Video Transmission over Packet Erasure Channel,Hao Chen; Wei Chen; Zhijin Qin,,10.1109/iccworkshops67674.2025.11162464,,图像、视频与沉浸媒体,核心算法/系统,"Packet loss is a critical issue in real-time video transmission systems. While video semantic communication with joint source-channel coding designs has demonstrated high per- formance in wireless channels at the physical layer, strategies for mitigating the effects of packet loss at higher layers have not been well studied. It is difﬁcult to localize lost semantic features under packet loss scenarios, as semantic features need to be converted into bitstreams and then encapsulated into packets. In this paper, we propose a semantic-enabled video encoder that creates mappings between semantic information and data packets, leveraging the Packet Erasure Channel (PEC) to simulate packet loss conditions. Additionally, we design a semantic-enabled video decoder that improves information recovery in poor channel conditions. Furthermore, a semantic quality optimizer is placed at the receiver to enhance the adaptability of the real-time video transmission system under time-varying PEC. Experimental results show that the proposed scheme offers superior robustness against packet loss scenarios compared to conventional and AI- based benchmarks.",,https://openalex.org/W4414405990,0,papers/Semantic-Enabled_Video_Transmission_over_Packet_Erasure_Channel.pdf,downloaded,fulltext_extracted
2025,Synchronous Multi-Modal Semantic Communication System With Packet-Level Coding,Yun Tian; Jingkai Ying; Zhijin Qin; Ye Jin; Xiaoming Tao,IEEE Transactions on Wireless Communications,10.1109/twc.2025.3534995,2408.04535,文本、语音与大模型,核心算法/系统,"Although the semantic communication with joint semantic-channel coding design has shown promising perfor- mance in transmitting data of different modalities over physical layer channels, the synchronization and packet-level forward error correction of multimodal semantics have not been well studied. Due to the independent design of semantic encoders, synchronizing multimodal features in both the semantic and time domains is a challenging problem. In this paper, we take the facial video and speech transmission as an example and propose a Synchronous Multimodal Semantic Communication System (SyncSC) with Packet-Level Coding. To achieve semantic and time synchronization, 3D Morphable Mode (3DMM) coeffi- cients and text are transmitted as semantics, and we propose a semantic codec that achieves similar quality of reconstruction and synchronization with lower bandwidth, compared to traditional methods. To protect semantic packets under the erasure channel, we propose a packet-Level Forward Error Correction (FEC) method, called PacSC, that maintains a certain visual quality performance even at high packet loss rates. Particularly, for text packets, a text packet loss concealment module, called TextPC, based on Bidirectional Encoder Representations from Transformers (BERT) is proposed, which significantly improves the performance of traditional FEC methods. The simulation results show that our proposed SyncSC reduce transmission overhead and achieve high-quality synchronous transmission of video and speech over the packet loss network. Index Terms—Semantic communication, synchronization, packet-level forward correction, talking face transmission, speech transmission.",,https://openalex.org/W4407127899,10,papers/Synchronous_Multi-Modal_Semantic_Communication_System_With_Packet-Level_Coding.pdf,downloaded,fulltext_extracted
2025,Ten challenges in semantic communications,Zhijin Qin; Ying Jingkai; Xin Gangtao; Fan Pingyi; Feng Wei; Ning Ge; Tao Xiaoming,China Communications,10.23919/jcc.ja.2024-0188,,基础理论与综述,综述/观点,": In recent years, deep learning-based se- mantic communications have shown great potential to enhance the performance of communication sys- tems. This has led to the belief that semantic commu- nications represent a breakthrough beyond the Shan- non paradigm and will play an essential role in future communications. To narrow the gap between current research and future vision, after an overview of se- mantic communications, this article presents and dis- cusses ten fundamental and critical challenges in to- day’s semantic communication field. These challenges are divided into theory foundation, system design, and practical implementation. Challenges related to the theory foundation including semantic capacity, en- tropy, and rate-distortion are discussed first. Then, the system design challenges encompassing architecture, knowledge base, joint semantic-channel coding, tai- lored transmission scheme, and impairment are posed. The last two challenges associated with the practical implementation lie in cross-layer optimization for net- works and standardization. For each challenge, efforts to date and thoughtful insights are provided.",,https://openalex.org/W4411472279,2,papers/Ten_challenges_in_semantic_communications.pdf,downloaded,fulltext_extracted
2025,Timeliness-Aware Joint Source and Channel Coding for Adaptive Image Transmission,Xiaolei Yang; Zijing Wang; Zhijin Qin; Xiaoming Tao,arXiv,,2509.19754,图像、视频与沉浸媒体,核心算法/系统,"Accurate and timely image transmission is critical for emerging time-sensitive applications such as remote sensing in satellite-assisted Internet of Things. However, the bandwidth limitation poses a significant challenge in existing wireless systems, making it difficult to fulfill the requirements of both high-fidelity and low-latency image transmission. Semantic communication is expected to break through the performance bottleneck by focusing on the transmission of goal-oriented semantic information rather than raw data. In this paper, we employ a new timeliness metric named the value of information (VoI) and propose an adaptive joint source and channel coding (JSCC) method for image transmission that simultaneously considers both reconstruction quality and timeliness. Specifically, we first design a JSCC framework for image transmission with adaptive code length. Next, we formulate a VoI maximization problem by optimizing the transmission code length of the adaptive JSCC under the reconstruction quality constraint. Then, a deep reinforcement learning-based algorithm is proposed to solve the optimization problem efficiently. Experimental results show that the proposed method significantly outperforms baseline schemes in terms of reconstruction quality and timeliness, particularly in low signal- to-noise ratio conditions, offering a promising solution for efficient and robust image transmission in time-sensitive wireless networks.",https://arxiv.org/pdf/2509.19754,arxiv:2509.19754,0,papers/Timeliness-Aware_Joint_Source_and_Channel_Coding_for_Adaptive_Image_Transmission.pdf,downloaded,fulltext_extracted
2026,An Information-Theoretic Metric for Semantic Value of Spatiotemporal Information,Zijing Wang; Zhijin Qin; Siyu Lin; Wei Feng,arXiv,,2606.26844,语义网络、资源分配与边缘智能,核心算法/系统,"With the explosive growth of network scale and data volume, wireless communication is facing an increasingly severe limitation of spectrum resources. Semantic communi- cation has emerged as a promising paradigm to break the bandwidth bottleneck by transmitting significant task-oriented semantic information rather than raw data. In practical real- time wireless applications, semantics of information exhibit diverse spatial and temporal correlations depending on in- trinsic dynamics of source and extrinsic dynamics of environ- ment. Motivated by this observation, this paper develops a novel information-theoretic metric to quantify the semantic value of spatiotemporal information. Specifically, a semantic value of information (SVoI) framework is proposed based on the mutual information, which characterises the reduction in uncertainty when predicting an unknown system state using past semantic spatiotemporal correlated observations. Focusing on general Gaussian Markov models, closed-form expressions of the SVoI are derived. Effects of both separable and coupled spatiotemporal correlations on SVoI are further investigated analytically. Numerical simulations are conducted to validate the theoretical analysis of SVoI and its bounds. The proposed SVoI metric jointly captures the impact of semantic spatiotemporal correlation of source, timeliness of information, and channel conditions, which could serve as an effective optimisation objective for the design of next- generation semantic-aware communication systems.",https://arxiv.org/pdf/2606.26844,arxiv:2606.26844,0,papers/An_Information-Theoretic_Metric_for_Semantic_Value_of_Spatiotemporal_Information.pdf,downloaded,fulltext_extracted
2026,Distribution-Aware Constellation Learning for Image Transmission,Xufeng Zhang; Yinhuan Huang; Jingkai Ying; Huan Liu; Zhijin Qin,arXiv,,2605.30988,图像、视频与沉浸媒体,核心算法/系统,"Semantic communication has demonstrated signifi- cant potential for image transmission, especially in bandwidth- limited and low signal-to-noise ratio scenarios. However, most existing methods are based on analog transmission, which poses challenges to the compatibility with existing digital communica- tion systems. Existing digital semantic communication methods commonly adopt conventional quadrature amplitude modulation constellations, which mismatch the empirical distribution of semantic features produced by the semantic encoder. This paper proposes a distribution-aware learnable modulation for seman- tic communication framework, which bridges semantic feature representations and discrete modulation through constellation learning. Specifically, a learnable constellation module, initialized with an amplitude phase shift keying geometric prior, is devel- oped to refine the constellation geometry as a trainable codebook, enabling modulation symbols to better align with the distribution of semantic features. To enable end-to-end optimization, a two- stage training strategy is introduced, combining differentiable soft assignment with straight-through estimator. Simulation re- sults show that the proposed framework consistently outperforms existing digital semantic communication schemes and achieves performance comparable to advanced analog methods. Index Terms—Semantic communication, joint semantic- channel coding, digital modulation, constellation learning.",https://arxiv.org/pdf/2605.30988,arxiv:2605.30988,0,papers/Distribution-Aware_Constellation_Learning_for_Image_Transmission.pdf,downloaded,fulltext_extracted
2026,Generalizable 3D Gaussian Splatting enabled Semantic Coding for Real-Time Immersive Video Communications,Dingxi Yang; Wenqi Guo; Yue Liu; Jungong Han; Zhijin Qin,arXiv,,2604.25330,图像、视频与沉浸媒体,核心算法/系统,"Real-time immersive video communications, partic- ularly high-fidelity 3D telepresence, necessitates a synergistic balance between instantaneous dynamic scene reconstruction and high-efficiency data transmission. While recent advancements in feed-forward 3D Gaussian Splatting (3DGS) have enabled real-time rendering, performing multi-view video coding and 3D reconstruction in a decoupled manner leads to suboptimal compression efficiency and high computational complexity. To address this, we propose GS-SCNet, the first unified end-to-end framework that seamlessly integrates Generalizable 3D Gaussian Splatting reconstruction with a dedicated deep Semantic Coding pipeline. Our architecture is underpinned by two core technical contributions: (i) we introduce a Disparity-Guided Parallel Se- mantic Codec that exploits epipolar geometric priors to facilitate cross-view contextual interaction via disparity compensation and semantic fusion, thereby enabling real-time parallel processing of stereo streams while significantly enhancing rate-distortion performance, and (ii) we develop a Lightweight Gaussian Param- eter Predictor which directly projects decoded semantic latents into 3DGS attributes, obviating the necessity for intermediate pixel-domain reconstruction. By coupling the codec with the task- specific predictor, our framework extracts geometric correlations only once, effectively eliminating the redundant computational bottleneck inherent in conventional decoupled paradigms. Ex- tensive evaluations on both synthetic and real-world human datasets demonstrate that GS-SCNet achieves a superior trade- off across compression efficiency, rendering quality, and real- time performance. Notably,our framework exhibits strong cross- domain generalization and robustness against compression arti- facts when applied to out-of-domain real-world data, significantly outperforming conventional decoupled transmission paradigms.",https://arxiv.org/pdf/2604.25330,arxiv:2604.25330,0,papers/Generalizable_3D_Gaussian_Splatting_enabled_Semantic_Coding_for_Real-Time_Immersive_Video_Communications.pdf,downloaded,fulltext_extracted
2026,Goal-oriented communications for future cyber–physical systems,Cheng Feng; Jianhua Pei; Zhijin Qin; Kaibin Huang; Dusit Niyato; Geoffrey Ye Li; Yi Wang; Ping Wang; Chongqing Kang,Nature Reviews Electrical Engineering,10.1038/s44287-026-00303-9,,基础理论与综述,核心算法/系统,,,https://openalex.org/W7166837831,0,,not_downloaded,metadata_and_abstract
2026,Meta-Curriculum Federated Learning for Adaptive Task-Oriented Semantic Communication,Shufeng Li; Baoliang Wu; Qianyun Zhang; Zhijin Qin,IEEE Wireless Communications Letters,10.1109/lwc.2026.3685958,,语义网络、资源分配与边缘智能,核心算法/系统,"Task-oriented semantic communication (TOSC) envisions efficient information exchange for the social Internet of Things (SIoT). However, deploying federated learning (FL) for TOSC faces critical challenges arising from non-independent and identically distributed (non-IID) data and diverse fading channels. Conventional static curriculum methods are often impractical in such dynamic and resource-limited environments. In this letter, we propose a novel framework that incorporates meta-curriculum learning (MCL) into the federated seman- tic communication to achieve adaptive and robust training. Specifically, we design a lightweight, plug-and-play reinforce- ment learning (RL) agent that dynamically optimizes local data scheduling via intrinsic feedback, eliminating dependencies on external public datasets. Simulation results demonstrate that MCL reduces communication rounds by 56% compared to static curriculum learning within the FedAvg and FedDF frameworks, confirming its scalability and generalizability in heterogeneous edge networks.",,https://openalex.org/W7155030197,0,papers/Meta-Curriculum_Federated_Learning_for_Adaptive_Task-Oriented_Semantic_Communication.pdf,downloaded,fulltext_extracted
